country,species,variable,count,mean,std,min,25%,50%,75%,max,iqr,max_iqrdist,min_iqrdist,range,range_mult,range_iqrdist,range_scaled
Bhutan,Goats,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Bhutan,Pigs,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Bhutan,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Bolivia,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Bolivia,Chickens,output_value_eggs_2010usd,21.0,98146325.18048505,42844480.10627686,53932969.47847254,79829808.0274648,84926727.65069826,94514803.17310835,200017198.53241113,14684995.145643547,7.837283549654807,2.110573266441994,146084229.0539386,3.7086257342505204,9.9478568160968,1.7201207805248282
Bolivia,Goats,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Bolivia,Pigs,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Bolivia,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Bolivia,Turkeys,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Botswana,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Botswana,Chickens,output_value_eggs_2010usd,21.0,7932043.656580942,1408155.1081117643,5502280.831798926,7172411.960014986,8396892.58758944,9103095.947620224,9487341.402419602,1930683.9876052383,0.5647992223640499,1.4992675002090339,3985060.5706206765,1.7242561207690654,2.0640667225730835,0.474587536883653
Botswana,Goats,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Botswana,Pigs,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Botswana,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Brazil,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Brazil,Chickens,output_value_eggs_2010usd,21.0,3628459789.0017657,1761862229.6117897,1507847257.0055428,1978744483.2434506,2969762037.3654447,5151331372.846728,6316110901.071069,3172586889.6032777,1.0547698077779282,0.46079582095944105,4808263644.065526,4.188826734091311,1.515565628737369,1.6190737114853369
Brazil,Goats,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Brazil,Horses,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Brazil,Pigs,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Brazil,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Brazil,Turkeys,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Brunei Darussalam,Buffaloes,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Brunei Darussalam,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Bulgaria,Buffaloes,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Bulgaria,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Bulgaria,Chickens,output_value_eggs_2010usd,20.0,145526311.67051163,32666348.713785257,93033937.37273113,117657709.67315659,154890658.11772066,172140032.17834106,195509762.66976893,54482322.50518447,0.7455464944282248,1.135353962546353,102475825.2970378,2.1014886415747265,1.8809004569745778,0.6616010709900508
Bulgaria,Pigs,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Bulgaria,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Burkina Faso,Camels,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Burkina Faso,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Burkina Faso,Chickens,output_value_eggs_2010usd,21.0,128012099.06463185,48437830.80459319,66329079.39100119,94180350.12953931,109692477.8200314,156125055.8553036,237294632.8667817,61944705.725764275,2.059936415093462,0.7000339725723219,170965553.47578052,3.5775354496926015,2.7599703876657835,1.5585895849328675
Burkina Faso,Horses,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Burkina Faso,Pigs,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Burkina Faso,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Burundi,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Burundi,Chickens,output_value_eggs_2010usd,21.0,7032715.191119333,2222606.263521493,3840895.742413487,4863771.508653669,7172379.2884246325,8899387.470123963,10794733.295532448,4035615.9614702947,0.8975963128533382,0.8255204602762517,6953837.553118961,2.8104728739003493,1.7231167731295898,0.9695300922445119
Burundi,Pigs,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Burundi,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Cambodia,Buffaloes,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Cambodia,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Cambodia,Chickens,output_value_eggs_2010usd,21.0,35016959.253206804,6571542.434430236,24302854.289834835,30955508.48301724,33546244.612300117,37054088.005501226,53442766.201916024,6098579.522483986,3.262484569769444,1.5156628340070242,29139911.91208119,2.1990324907749437,4.778147403776468,0.8686490022610968
Cambodia,Pigs,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Cameroon,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Cameroon,Chickens,output_value_eggs_2010usd,21.0,29773372.69381369,7613167.015737651,21724846.07198639,24968950.927480917,28902737.437512696,30421331.83062835,55379626.320137866,5452380.903147433,4.856023332364979,1.3164691706301754,33654780.24815148,2.549137799947334,6.172492502995155,1.1644149735267337
Cameroon,Horses,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Cameroon,Pigs,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Cameroon,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Canada,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Canada,Chickens,output_value_eggs_2010usd,21.0,882789138.52551,190073285.3702387,663392506.9931965,727106355.1958191,811751850.0,1012109376.2450262,1246549952.4545486,285003021.0492071,1.5255912055033223,0.5205535803116578,583157445.4613521,1.8790534100309528,2.04614478581498,0.7183937375213276
Canada,Ducks,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Canada,Horses,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Canada,Pigs,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Canada,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Canada,Turkeys,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Central African Republic,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Central African Republic,Chickens,output_value_eggs_2010usd,21.0,6127859.861604647,2258423.0642797905,3368777.5355273997,4252781.258064128,5594842.905897504,7510015.000000001,11399096.892053325,3257233.7419358725,1.7819580803882307,0.6834220528021074,8030319.356525925,3.383748784785439,2.465380133190338,1.435307387819807
Central African Republic,Pigs,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Central African Republic,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Chad,Camels,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Chad,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Chad,Chickens,output_value_eggs_2010usd,21.0,18667363.296971865,9956730.678507471,6263186.943694444,10857559.26448454,17031470.461918153,24886143.87052592,37777414.0116748,14028584.60604138,1.4788336908074426,0.7675958637756207,31514227.067980357,6.031659976189561,2.2464295545830635,1.8503526831958053
Chad,Horses,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Chad,Pigs,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Chad,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Chile,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Chile,Chickens,output_value_eggs_2010usd,21.0,286438891.4841891,84011897.57791263,158927622.03230318,198628491.96111086,324748731.9656599,360456506.3,406473586.2420919,161828014.33888915,0.5050105484535538,1.0246749341316486,247545964.2097887,2.557601888484012,1.5296854825852024,0.7622692249217623
Chile,Goats,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Chile,Horses,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Chile,Pigs,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Chile,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Colombia,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Colombia,Chickens,output_value_eggs_2010usd,21.0,1118605309.39216,406251533.6200454,735005955.288529,826662825.4488797,1019496372.4948329,1136421596.4746547,2092151861.7269208,309758771.02577496,3.4628736603001067,0.9184257035376456,1357145906.4383917,2.8464420548887115,4.381299363837752,1.331192481948012
Colombia,Goats,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Colombia,Horses,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Colombia,Pigs,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Colombia,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Comoros,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Comoros,Chickens,output_value_eggs_2010usd,21.0,2607060.343192345,834836.7042046031,1518792.63549154,1870843.8925365761,2639665.247146122,3158769.3058200553,4611574.940618588,1287925.4132834792,1.5310744497580915,0.8702931086645715,3092782.305127048,3.0363427059455708,2.4013675584226633,1.1716570154002723
Comoros,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Congo,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Congo,Chickens,output_value_eggs_2010usd,21.0,3507977.3320506783,1522317.9352120552,1977933.746852492,2449618.083390424,2743477.274273488,4541265.928008679,6191840.0,2091647.8446182553,1.648634465213177,0.3660001990252402,4213906.253147508,3.1304587475961436,2.014634664238417,1.5359727207011074
Congo,Pigs,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Congo,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Cook Islands,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Cook Islands,Chickens,output_value_eggs_2010usd,21.0,97991.11776271209,80286.3169531141,50365.009461470865,56651.62025980339,64475.955257328824,75490.95753007276,350942.23383629275,18839.337270269367,15.205751373804457,0.7490149782565148,300577.2243748219,6.967977125165893,15.954766352060972,4.661849881482074
Cook Islands,Goats,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Cook Islands,Pigs,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Costa Rica,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Costa Rica,Chickens,output_value_eggs_2010usd,21.0,98643360.02742332,31064115.906400546,63838172.14964773,73726130.59691717,88912982.4469023,111935659.35548052,157318283.41270566,38209528.758563355,1.7902681134342087,0.6562449501980555,93480111.26305793,2.464329383427902,2.4465130636322643,1.0513662762227447
Costa Rica,Goats,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Costa Rica,Pigs,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Costa Rica,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Croatia,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Croatia,Chickens,output_value_eggs_2010usd,18.0,102913560.1389674,18489655.53056878,75593146.71559902,84915605.88450864,107819181.08499283,118989964.85423063,127461966.16220196,34074358.96972199,0.5764682204194492,0.9457561446138848,51868819.44660294,1.68615769683126,1.522224365033334,0.48107228161671206
Croatia,Goats,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Croatia,Horses,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Croatia,Pigs,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Croatia,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Croatia,Turkeys,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Cuba,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Cuba,Chickens,output_value_eggs_2010usd,21.0,175326925.15260068,56364947.333480924,97835238.87350245,134210445.85528664,179025069.79134718,216551088.50375217,304075812.58076686,82340642.64846553,1.5187001068633277,0.9860237703568343,206240573.70726442,3.1080397623797524,2.504723877220162,1.1520206301141889
Cuba,Goats,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Cuba,Horses,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Cuba,Pigs,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Cuba,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Cyprus,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Cyprus,Chickens,output_value_eggs_2010usd,18.0,21718281.318174258,2762820.401887905,17280748.33258441,19664036.51010891,22061802.30581759,23374182.08970517,27223675.56104876,3710145.5795962587,1.3912859063047578,1.2886432272432438,9942927.22846435,1.575375963882077,2.6799291335480016,0.4506851747938313
Cyprus,Goats,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Cyprus,Pigs,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Cyprus,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Cyprus,Turkeys,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Czechia,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Czechia,Chickens,output_value_eggs_2010usd,20.0,166707063.86256722,87800175.37649514,97344933.51793244,116229634.20098843,135823554.59437862,169707133.40192983,434265016.687382,53477499.2009414,5.580692189281539,0.7195291786525577,336920083.16944957,4.461095210542043,6.300221367934096,2.48057182846983
Czechia,Goats,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Czechia,Horses,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Czechia,Pigs,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Czechia,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Czechia,Turkeys,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Côte d'Ivoire,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Côte d'Ivoire,Chickens,output_value_eggs_2010usd,21.0,85680536.59321234,27660947.69764119,40021077.12206551,63368508.36234553,89416163.03283647,105556088.16666202,159216425.67039636,42187579.80431649,1.6545216142125831,1.1708442660111311,119195348.54833084,3.9783143563273273,2.825365880223714,1.33304029725094
Côte d'Ivoire,Pigs,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Côte d'Ivoire,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Democratic Republic of the Congo,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Democratic Republic of the Congo,Chickens,output_value_eggs_2010usd,21.0,20601889.353543002,7755365.115672899,10034656.48880502,15625060.692688538,18605664.385347895,25084268.819483966,41190766.45989418,9459208.126795428,2.387631371654534,0.9061020522704731,31156109.971089162,4.104850674843519,3.2937334239250076,1.6745497137755982
Democratic Republic of the Congo,Pigs,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Democratic Republic of the Congo,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Denmark,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Denmark,Chickens,output_value_eggs_2010usd,18.0,146829868.3229243,16947147.454002257,129653956.20924531,132413550.98001958,145947908.82382518,152544493.96023625,200973034.62776464,20130942.980216667,2.7333605712367497,0.8093983789329923,71319078.41851933,1.5500725199886631,3.5427589501697416,0.48866118735972525
Denmark,Horses,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Denmark,Pigs,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Denmark,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Denmark,Turkeys,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Djibouti,Camels,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Djibouti,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Djibouti,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Dominica,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Dominica,Chickens,output_value_eggs_2010usd,21.0,523745.1743687926,96960.96542506294,358732.4633701658,463199.2515593081,521719.06487131765,553003.2000000001,832784.9576851251,89803.94844069198,3.4638331411367784,1.8149157618474974,474052.4943149593,2.32146527766515,5.278748902984276,0.9086355593155957
Dominica,Goats,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Dominica,Pigs,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Dominica,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Dominican Republic,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Dominican Republic,Chickens,output_value_eggs_2010usd,21.0,136307576.88463983,34928531.36048071,87947449.37538365,117996382.56557429,131754549.24867728,144124080.26074356,237078262.73499852,26127697.69516927,4.0311134457818865,1.6766536563760495,149130813.35961488,2.6956809369545667,5.707767102157936,1.1318835987829243
Dominican Republic,Goats,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Dominican Republic,Pigs,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Dominican Republic,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Ecuador,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Ecuador,Chickens,output_value_eggs_2010usd,21.0,163815047.0449878,63035703.19096983,89860044.02125815,109241517.4381233,148750787.62470573,214355921.82514548,330718054.92786056,105114404.38702218,1.7311354077902303,0.5602537915414232,240858010.9066024,3.6803682719053947,2.2913891993316535,1.619204945080901
Ecuador,Goats,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Ecuador,Pigs,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Ecuador,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Ecuador,Turkeys,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Egypt,Buffaloes,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Egypt,Camels,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Egypt,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Egypt,Chickens,output_value_eggs_2010usd,21.0,680111011.2508814,178675533.60899347,313076702.23334986,546627565.0766132,667164020.0446514,840463622.6794211,977419287.2230228,293836057.6028079,1.0558788111626456,1.205050601005334,664342584.9896729,3.1219802695331484,2.2609294121679793,0.9957710023769123
Egypt,Goats,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Egypt,Pigs,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Egypt,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Egypt,Turkeys,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
El Salvador,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
El Salvador,Chickens,output_value_eggs_2010usd,21.0,103299266.32154119,20473121.59926922,67160324.23922358,89969763.28720699,100664868.54529808,115236059.5310819,143302163.5,25266296.243874907,1.6875166246433175,1.3260568142905678,76141839.26077642,2.133732454738617,3.0135734389338853,0.7563893974243201
El Salvador,Goats,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
El Salvador,Pigs,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
El Salvador,Sheep,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Eritrea,Camels,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Eritrea,Cattle,output_value_eggs_2010usd,0.0,,,,,,,,,,,,,,
Eritrea,Chickens,output_value_eggs_2010usd,21.0,5355218.9900910305,1953563.752099643,2835507.21926519,3866164.7800582987,5001602.6815593345,6030377.765656469,11417005.920948932,2164212.9855981707,2.964312330662979,1.0008698204421196,8581498.701683741,4.026442198199588,3.965182151105098,1.7157497802301067
